,genre,file_path
27,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00079.wav
28,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00051.wav
29,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00045.wav
30,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00053.wav
31,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00047.wav
32,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00090.wav
33,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00084.wav
34,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00085.wav
35,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00091.wav
36,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00046.wav
37,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00052.wav
38,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00056.wav
39,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00042.wav
40,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00095.wav
41,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00081.wav
42,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00080.wav
43,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00094.wav
44,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00043.wav
45,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00057.wav
46,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00069.wav
47,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00041.wav
48,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00055.wav
49,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00082.wav
50,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00096.wav
51,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00097.wav
52,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00083.wav
53,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00054.wav
54,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00040.wav
55,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00068.wav
56,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00065.wav
57,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00071.wav
58,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00059.wav
59,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00058.wav
60,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00070.wav
61,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00064.wav
62,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00072.wav
63,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00066.wav
64,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00099.wav
65,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00098.wav
66,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00067.wav
67,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00073.wav
68,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00077.wav
69,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00063.wav
70,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00088.wav
71,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00089.wav
72,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00062.wav
73,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00076.wav
74,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00048.wav
75,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00060.wav
76,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00074.wav
77,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00075.wav
78,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00061.wav
79,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00049.wav
80,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00006.wav
81,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00012.wav
82,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00013.wav
83,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00007.wav
84,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00011.wav
85,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00005.wav
86,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00039.wav
87,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00038.wav
88,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00004.wav
89,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00010.wav
90,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00028.wav
91,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00014.wav
92,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00000.wav
93,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00001.wav
94,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00015.wav
95,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00029.wav
96,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00003.wav
97,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00017.wav
98,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00016.wav
99,pop,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/pop/pop.00002.wav
100,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00022.wav
101,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00036.wav
102,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00037.wav
103,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00023.wav
104,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00009.wav
105,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00035.wav
106,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00021.wav
107,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00020.wav
108,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00034.wav
109,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00008.wav
110,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00030.wav
111,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00024.wav
112,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00018.wav
113,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00019.wav
114,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00025.wav
115,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00031.wav
116,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00027.wav
117,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00033.wav
118,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00032.wav
119,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00026.wav
120,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00082.wav
121,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00096.wav
122,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00069.wav
123,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00041.wav
124,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00055.wav
125,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00054.wav
126,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00040.wav
127,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00068.wav
128,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00097.wav
129,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00083.wav
130,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00095.wav
131,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00081.wav
132,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00056.wav
133,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00042.wav
134,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00043.wav
135,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00057.wav
136,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00080.wav
137,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00094.wav
138,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00090.wav
139,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00084.wav
140,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00053.wav
141,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00047.wav
142,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00046.wav
143,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00052.wav
144,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00085.wav
145,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00091.wav
146,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00087.wav
147,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00093.wav
148,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00044.wav
149,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00050.wav
150,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00078.wav
151,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00079.wav
152,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00051.wav
153,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00045.wav
154,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00092.wav
155,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00086.wav
156,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00048.wav
157,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00060.wav
158,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00074.wav
159,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00075.wav
160,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00061.wav
161,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00049.wav
162,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00088.wav
163,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00077.wav
164,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00063.wav
165,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00062.wav
166,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00076.wav
167,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00089.wav
168,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00099.wav
169,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00072.wav
170,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00066.wav
171,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00067.wav
172,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00073.wav
173,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00098.wav
174,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00065.wav
175,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00071.wav
176,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00059.wav
177,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00058.wav
178,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00070.wav
179,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00064.wav
180,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00003.wav
181,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00017.wav
182,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00016.wav
183,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00002.wav
184,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00028.wav
185,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00014.wav
186,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00000.wav
187,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00001.wav
188,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00015.wav
189,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00029.wav
190,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00011.wav
191,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00005.wav
192,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00039.wav
193,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00038.wav
194,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00004.wav
195,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00010.wav
196,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00006.wav
197,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00012.wav
198,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00013.wav
199,metal,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/metal/metal.00007.wav
200,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00052.wav
201,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00046.wav
202,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00091.wav
203,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00085.wav
204,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00084.wav
205,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00090.wav
206,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00047.wav
207,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00053.wav
208,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00045.wav
209,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00051.wav
210,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00079.wav
211,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00086.wav
212,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00092.wav
213,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00093.wav
214,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00087.wav
215,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00078.wav
216,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00050.wav
217,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00044.wav
218,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00068.wav
219,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00040.wav
220,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00054.wav
221,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00083.wav
222,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00097.wav
223,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00096.wav
224,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00082.wav
225,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00055.wav
226,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00041.wav
227,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00069.wav
228,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00057.wav
229,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00043.wav
230,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00094.wav
231,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00080.wav
232,disco,/Users/erwanrahis/Documents/Cours/MS/S1/Machine_Learning_Python/genres.nosync/disco/disco.00081.wav
