,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
pop.00054.wav,66.467354,30.746315,23.734781,15.665127,14.582425,18.119818,13.757092,10.28392,10.930657,11.298748,11.060292,9.04605,8.8281355,9.425566,7.467536,9.541532,9.128141,10.08912,8.9398365,10.062638,10.577631,11.41956,11.757667,10.103112,9.69045,11.545821,11.908448,9.8576,8.8059025,9.448274
pop.00040.wav,75.94212,21.160007,19.950548,11.493747,9.9907255,11.982953,8.749804,7.610362,7.3722157,7.416502,6.676213,8.23323,9.73292,8.024566,7.621094,8.5395975,8.882895,9.35129,8.15651,10.356527,8.926917,9.159169,10.117416,11.126341,10.157112,7.102893,7.820091,8.607041,8.958954,9.710167
pop.00068.wav,56.419487,37.63793,22.52358,20.716778,21.052925,18.686253,12.92315,11.184146,11.380152,12.0432205,9.223386,9.376882,8.838309,9.093769,9.105514,9.05093,8.61132,8.472456,11.207679,10.923545,11.585904,11.102336,12.099344,11.779385,8.849099,7.1781917,7.2162337,8.174539,7.490829,7.066179
pop.00065.wav,69.709045,27.928408,17.368973,16.940147,15.482167,11.135092,12.586865,9.399103,10.934142,9.587257,9.924737,8.101712,8.724937,8.1079445,8.056156,8.289816,7.5355105,7.379994,7.613014,7.6149664,7.7995553,6.285926,6.859912,7.0554976,6.5322766,7.1909857,7.024618,6.569284,7.362223,9.0600605
pop.00071.wav,52.108303,27.86125,21.816605,15.00806,12.428323,14.032559,11.516061,10.8609085,10.288815,9.968503,9.901403,9.33416,9.767836,10.115793,10.712419,10.541593,10.36552,9.42452,9.797954,9.293136,9.325323,8.620305,8.950001,8.98346,7.653568,7.277265,5.9428744,6.487864,6.6361666,7.1310973
pop.00059.wav,78.4041,41.629005,29.150976,20.487171,14.89847,14.549411,12.291789,11.317421,11.441119,11.940685,10.547639,10.21714,10.175101,9.027641,8.718867,9.332393,7.898157,8.239922,7.768999,9.537357,9.632642,11.7447815,11.846983,10.879109,9.747233,9.814873,8.659561,7.996655,9.004674,9.864131
pop.00058.wav,73.56081,45.2274,26.984865,20.172215,15.873712,13.484546,11.713771,11.603139,10.385949,10.017736,9.237984,8.923729,8.524561,9.012943,7.8267627,9.305989,10.696418,11.688479,11.496821,12.771231,10.860173,9.202752,10.596941,10.950126,11.829864,11.103451,9.814079,10.736942,11.209494,10.148493
pop.00070.wav,98.39955,27.31927,28.43265,20.065308,15.89195,15.684467,13.107049,11.01236,10.93704,10.171565,9.5118885,9.126627,8.536911,8.0365095,8.070397,8.927809,8.490174,8.770119,7.795799,8.037461,8.040096,8.6935005,7.5839906,7.0804615,7.593651,8.01583,8.621389,7.8067684,7.0097556,7.416486
pop.00064.wav,96.35226,38.47211,28.926996,18.815828,13.939039,20.042068,14.026791,10.585975,16.918161,11.781477,12.822799,10.589623,12.433854,15.643836,17.682993,13.762168,14.675922,15.609093,12.893988,10.232025,10.716193,10.011615,9.354012,10.98279,8.923125,9.9222145,7.2058644,7.415393,8.623515,11.761419
pop.00072.wav,46.50662,28.404736,17.135124,13.7175045,10.920495,9.453645,9.82034,7.883706,7.234247,8.037071,7.27925,6.81707,6.150781,6.08408,5.8428216,5.8037925,6.139554,5.568844,5.6708655,5.6486254,5.9296536,6.0186005,5.2539153,5.276579,4.8924246,5.1422687,4.8422813,4.8766155,5.725346,5.3647017
pop.00066.wav,60.398354,28.743662,25.019331,14.529358,13.178308,12.186936,11.260382,9.854646,9.997815,10.39838,8.9246,9.125049,8.61567,8.779277,8.6454,8.640866,9.162363,8.060633,9.518903,9.776397,11.355728,9.386647,9.519059,11.280753,11.093439,9.500143,10.018368,9.939489,8.63024,7.9751587
pop.00099.wav,67.52163,26.244333,21.379766,13.471307,11.021543,14.616288,11.421789,13.412223,9.896944,9.89085,10.144082,8.326133,7.616349,7.472999,8.205614,7.3674326,8.3350935,11.326243,11.164553,10.935423,9.713503,10.015205,9.278481,9.7456255,9.671973,9.381801,8.517361,9.3906,8.528011,8.852379
pop.00098.wav,66.54886,24.30652,23.512875,19.011183,11.041394,12.238025,12.229383,11.649906,11.426,9.01061,10.226574,9.499966,10.748728,10.052504,11.102101,9.586784,9.620481,8.953909,8.815507,10.106952,9.01551,10.150608,9.719016,7.8276353,7.736602,7.3563623,7.0036464,7.866876,7.895388,7.7026525
pop.00067.wav,52.108303,27.86125,21.816605,15.00806,12.428323,14.032559,11.516061,10.8609085,10.288815,9.968503,9.901403,9.33416,9.767836,10.115793,10.712419,10.541593,10.36552,9.42452,9.797954,9.293136,9.325323,8.620305,8.950001,8.98346,7.653568,7.277265,5.9428744,6.487864,6.6361666,7.1310973
pop.00073.wav,54.970665,23.13857,20.567991,13.022472,10.341637,11.046107,9.928488,8.210412,8.23099,9.333919,8.60416,7.2698965,7.938272,7.007535,7.406863,7.4035606,7.524866,7.648948,8.800395,8.727395,9.259881,8.862818,8.991645,8.596798,7.7330213,6.6178985,6.715778,8.063915,8.043022,5.8723087
pop.00077.wav,70.858536,30.601429,22.248217,16.206732,11.787931,10.881238,11.172804,8.965579,8.5042925,10.003719,8.95473,8.502925,8.164836,8.010707,8.48648,9.0966835,10.200987,10.136915,10.691753,11.118728,11.368301,9.596055,7.6501513,7.6498303,8.507395,6.673973,7.5165524,7.5105658,7.273269,7.574563
pop.00063.wav,45.56365,24.420431,17.257341,14.452365,11.895406,11.673546,10.236632,10.498754,8.91086,8.425942,8.57417,8.320703,8.195149,7.8763213,8.351766,8.715692,9.297618,10.585681,9.83325,8.902716,9.801435,10.363133,9.226726,8.189121,8.212049,7.615078,6.458506,7.713672,7.366414,9.130942
pop.00088.wav,89.51563,33.361134,21.08789,18.333668,13.989335,16.055487,12.529562,11.103883,9.69519,9.849161,8.408968,7.9397593,8.376606,8.3207855,7.603598,7.1110606,8.402495,7.7703133,8.755374,8.54235,8.303622,8.165632,8.233807,8.550978,8.064078,7.438857,6.4166493,7.349334,7.291399,6.96282
pop.00089.wav,89.32317,34.98173,25.273531,18.00358,12.878008,16.714045,12.458007,11.177909,10.991648,9.16545,9.966977,9.154551,9.048975,8.872192,9.032326,10.148998,8.560471,7.9179835,9.656485,12.300646,9.825351,9.12366,8.509829,9.157042,9.391246,7.5608163,7.009082,7.613506,6.6560335,7.6220975
pop.00062.wav,39.802177,22.322685,22.68306,15.498345,13.399989,12.251041,10.658406,12.137192,12.393459,14.023514,13.727346,12.9249,12.97183,14.367618,16.247982,15.854315,15.25376,16.226784,14.911842,14.763618,16.5647,15.406659,11.67804,12.595371,9.648075,9.804384,9.003127,9.477587,10.144881,11.636568
pop.00076.wav,67.59862,25.4615,20.14284,17.027626,15.729676,15.522697,10.706879,9.964076,8.933786,9.505874,7.091666,6.577445,7.320595,7.4843473,6.9180717,7.088101,6.6921644,6.96743,7.997112,7.3229966,6.799428,7.3722005,6.60185,8.106138,9.540572,9.4136715,9.7037945,10.175336,11.696952,9.330448
pop.00048.wav,53.364548,21.963312,20.828966,13.198606,11.793142,9.033562,9.676003,9.311705,9.180207,9.3966055,7.6399045,8.190767,8.348691,8.376553,7.9747653,7.5757675,7.512495,7.75714,9.049045,7.8980722,8.455978,8.7494955,7.2629595,7.3738484,7.211307,7.058891,6.9812775,6.4496164,8.556878,8.561265
pop.00060.wav,66.467354,30.746315,23.734781,15.665127,14.582425,18.119818,13.757092,10.28392,10.930657,11.298748,11.060292,9.04605,8.8281355,9.425566,7.467536,9.541532,9.128141,10.08912,8.9398365,10.062638,10.577631,11.41956,11.757667,10.103112,9.69045,11.545821,11.908448,9.8576,8.8059025,9.448274
pop.00074.wav,65.23242,35.946785,24.132019,22.069448,15.431094,18.992315,14.934691,15.968428,12.255197,12.088712,12.912809,11.044348,9.931902,9.452647,8.655106,8.728283,9.569604,10.486065,10.276662,10.441044,10.175136,10.71669,10.880671,10.77085,10.461753,9.365391,7.9539843,8.883152,8.190624,8.190646
pop.00075.wav,56.847004,25.764574,18.087206,17.087313,13.015804,13.8119335,11.701502,9.754879,9.46944,9.147808,9.245934,8.20408,9.478958,7.4390106,7.621056,7.828555,7.975865,8.794229,8.833675,9.578618,10.078064,9.242289,10.332043,10.437422,9.561382,8.626362,6.6964345,8.8579645,7.8579335,7.098268
pop.00061.wav,50.81412,33.731857,26.10256,19.710701,15.166761,18.216423,12.287121,12.034996,12.223295,12.50158,9.831022,8.16832,8.776819,8.174366,7.569951,8.182384,8.590549,7.2325287,9.194659,9.315461,8.211163,8.328253,8.643321,9.466787,8.199167,9.115711,9.22371,8.2867,7.881615,8.09614
pop.00049.wav,72.96623,38.29161,30.608183,19.638176,15.390237,19.205875,15.989596,14.976345,11.478264,12.343021,10.8756275,10.926475,9.530167,11.500885,9.622284,11.032307,10.562877,10.035824,10.873461,11.487401,9.829233,10.003287,10.442499,9.686135,10.991084,9.734107,9.336394,10.583859,11.601135,10.531836
pop.00006.wav,70.04388,24.044981,18.813692,13.501714,7.8722553,10.24444,7.975812,6.55442,6.0881743,6.6970897,7.5198655,6.710766,6.9116287,7.1026983,5.8365917,6.107342,5.8202667,6.219856,7.639361,7.081239,8.756507,6.99638,8.056114,8.270445,7.4867268,6.4143,6.5615034,6.4704747,5.725767,6.758261
pop.00012.wav,47.245193,25.691204,20.38748,12.46723,12.511818,10.394575,8.851582,8.705773,8.542529,10.347805,7.5863185,8.036626,8.06261,7.7407327,7.680631,8.654051,8.359388,7.2590733,8.19051,10.462305,9.745906,8.277039,8.992058,9.644777,8.393243,7.425486,7.572461,6.832355,7.8489223,8.277793
pop.00013.wav,71.379234,29.366184,21.70952,16.994432,9.071534,13.157999,9.864499,10.52074,9.503328,11.930302,10.536972,7.8779235,9.249506,8.320267,6.972936,9.016255,6.7335258,7.3269114,7.464563,6.7420025,6.87381,8.8825,10.020214,12.139487,11.04444,10.948329,10.861881,11.139828,10.023025,10.099414
pop.00007.wav,60.702515,44.838486,26.292023,25.901339,13.482308,14.617627,11.97436,11.52304,10.705041,13.350454,13.341964,14.153494,15.481062,12.613631,13.999316,14.198094,14.624391,11.431521,11.830835,13.249281,10.453908,11.127767,11.022402,12.901828,12.084562,8.358297,8.306781,9.693523,10.301221,11.110054
