,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
rock.00065.wav,-95.34265,103.79278,-36.995483,52.697685,-20.741222,27.569126,-17.532791,24.7875,-11.283584,16.61565,-9.221629,10.163547,-8.779023,1.8456032,-3.92511,2.155629,-6.677788700000002,5.100526,-9.683236,-3.9714723,0.16431126,0.19301224,-1.4252927,-4.5429163,-0.7261352,-5.762275,-3.4915895,0.95291305,-1.1480526000000002,-1.6328222
rock.00071.wav,-79.895966,109.92375,-17.095160999999994,47.113487,-11.963105,33.344986,-11.660327,23.592184,-13.642010999999998,18.461092,-6.904927000000002,13.022066,-11.551337,9.120764,-5.954877400000001,4.9074926,-8.699251,3.6954484,-5.080672,2.6154406000000003,-2.597761,1.3263103,1.5109046999999998,3.0428727,0.30712712,-1.0383184,-0.78713655,-3.5840377999999995,-3.963441,-3.7689333
rock.00059.wav,-219.17723,94.35009,42.812675,16.109776,9.562516,12.942036,7.698837299999999,2.3880197999999995,-1.0207577,-1.9409502,-1.9553503,3.1640668,-0.9040584,-6.878228,-5.0663047,-3.9872215,-5.578775,-4.987293,-2.5429628,-4.327237599999999,-1.819688,3.2300763,1.6954436000000002,1.9868957,1.6128441,-3.6454866,-5.185271299999999,-3.6027617,-0.30172497,3.4584502999999995
rock.00058.wav,-141.98633999999996,97.04974,23.190176,10.423318,6.261433,4.9675145,1.1199635,1.0800294,-4.839333,0.87444323,-3.4683247,-2.0268297,-5.882135400000001,-6.0177,-2.1237595,-6.131009,-0.363596,5.0752106,0.10261339,1.6766029999999998,0.63197404,-3.0047133,-0.94212615,4.017155000000002,3.568076,-1.2461703000000002,-3.3008232000000004,0.41485578,0.7633268,-0.7421477
rock.00070.wav,-202.18417,75.20309,-14.177716,66.32253,-8.288809,24.366962,-16.272575,17.106897,-21.303284,3.9589174,-19.740202,0.49847493,-4.4938536,-5.3699393,-8.9777355,-0.06054744,-8.065597,-0.5233969,-6.8244414,-8.429063000000001,-8.474747,-5.1543922,1.3902533,1.1612303999999998,-3.9410543,-5.801517,-2.8773470000000003,-5.2977366,-1.1181636,0.632483
rock.00064.wav,-118.85455,104.39873,-29.126427000000003,42.13986,-13.276048,29.0805,-20.90641,21.633896,-24.315931,10.691159,-15.125526,5.975906,-11.771966,-0.9045188,-11.037112,-0.20076062,-6.9379800000000005,-1.2967408,-6.3099747000000015,-2.7190652,-2.4700842,-6.3233055999999985,-5.8923864,-4.483733,-0.7505677,-5.2386346,-7.11636,-4.919354,-2.8659847000000003,-5.5736012000000015
rock.00048.wav,-93.365204,137.51036000000002,-45.13094,37.858242,-9.444159,12.605397,-7.5073037,5.5649147,-3.7358236,-2.0054505,-2.4613705,-9.567646,-3.213095,-5.575899,-7.51898,-5.657958,-1.9771374,-3.8577583,-6.229227,-8.119975,-8.044931,-7.857858699999999,-8.617078999999999,-3.6619117,-8.914538,-5.2172318,-2.3976283,-5.669082,-0.6174632,-7.9801416
rock.00060.wav,-82.58525,83.44601999999998,-0.5422786999999999,10.463589,10.416486,7.0721474,5.064882,0.0747696,-0.21096963,-0.9314612,-0.090663984,-1.6864348999999998,-1.0325127,0.16602641,2.3912706000000004,-0.4581864000000001,0.83830017,-1.8430173,-4.5132494,-3.2000382000000003,-2.6092706000000003,-1.7033877,-0.87950295,-1.3098392,-2.9365866,-5.8937144,-4.0033629999999985,0.112334624,-0.41290462,-3.9180434
rock.00074.wav,-83.31899,103.853355,-13.9418,56.875843,-14.426212,32.201664,-14.134944,19.162470000000006,-9.357375,13.166474,-11.71526,8.422075,-9.401325,10.204786,-4.2469816,5.607786,-6.4032339999999985,1.808215,-5.5679784,-0.4197293,-6.043659,-4.636113,-4.1413836,-2.6401887000000004,-3.657149,-3.035688,-0.04673145,-1.5366646000000002,0.13459803,-4.542884
rock.00075.wav,-113.80808,94.89477,-4.0834103,51.727882,-13.771384,34.30172,-17.565056,22.517984,-12.389779,17.171274,-9.21873,9.95804,-13.456332000000002,7.540638,-7.2579411999999985,3.6101415,-8.455194,0.3824763,-9.205967,-0.26732948,-4.7993964999999985,-2.472479,-2.6643145,-0.6631723,-5.386563,-3.3855133,-2.5113373,-0.5541043999999999,0.9684183,-0.44911164
rock.00061.wav,-193.5269,98.3559,44.101833,23.810345,12.539373,8.463667,2.1780686,-0.36055997,-8.207353,-9.120396,-5.236504599999999,-4.836200700000001,-1.3658621000000002,-1.264432,3.2240992000000004,3.6890185,1.3757578,2.7000947,1.6848067,-1.8231047,-1.2322294,-1.2189422,-2.5912313,-2.6038945,-2.965203,-3.6483939,-3.6187823,-3.8591404,-1.6919397,-2.2572246
rock.00049.wav,-142.66557,116.22617,2.3203175,31.09275,6.2054825,0.093451165,0.31490356,7.8133464,3.2419105,-3.0377278,1.7047727,0.73412746,0.13923955,-4.4046183,-4.4677386,0.52619064,1.2464626,-0.1543237,-2.611984,-4.473158,-1.3047494,-2.8442001,-3.5124826,-4.017999,-3.2899747,-2.1071386000000003,1.6723415,-1.6418994999999998,-3.8789315,-4.084398
rock.00088.wav,-118.09804,83.98221600000002,-50.26896,46.06966,-17.672157000000006,20.838148,-21.634974,16.670714999999998,-12.923805,12.787261,-13.137460999999998,11.238287,-12.614258,4.3690844,-12.076877,0.64357615,-6.7695174,4.4955587,0.2551984,0.42060688,-2.1815130000000003,0.6080095999999999,-1.0983899,-2.3015285,-1.7641759999999995,-2.846004,-2.5645201,-3.5483134,-2.480817,-3.7124848
rock.00077.wav,-103.8831,101.88799,-10.356077,43.67078,-11.544982,26.90192,-9.979595,25.02248,-14.219782999999998,19.674273,-10.551682,12.668771,-12.66414,6.83887,-6.0785956,5.4461956,-6.2133183,-1.4596645,-8.211027,-3.2701225,-3.599463,-0.90419686,-5.1923957000000005,-2.2830224,-7.695423,-1.7428366000000002,-5.5620804,-0.10061475,-4.768189,-5.1847005
rock.00063.wav,-302.72134,116.15974,44.822243,25.940477,18.735765,7.581864,7.3583016,4.0521264,-4.1937547,0.83732194,0.8466053,2.785458,1.4474428,-3.4529910000000004,-0.9148769,0.54236984,-0.8288518,-2.3431644,0.39811975,-1.9319746,0.028029585,0.08329227,-8.677505,-3.0552561000000003,-0.6598529000000001,-0.57454157,-1.6860785,-0.106643654,-2.542782,-6.364738
rock.00062.wav,-212.38382,65.685936,45.15613,19.764057,11.814422,8.079191,4.4530616,4.206494,-2.3261063,-2.1757798,-1.6496595,-4.653472,-3.7338333,-6.7702565,-3.0070198,-6.538658,-10.946621,-3.3851817000000004,-1.2127165000000002,-3.1345518,2.9398274,4.1604204,1.3732986,4.833383,-5.199494400000002,-8.564871,-3.507518,-3.2443907000000003,-2.436727,-2.7012274
rock.00076.wav,-132.28883000000002,124.62952,-9.625731,46.473988,-6.2682129999999985,30.589684,-11.139468,20.44075,-11.20309,9.401222,-5.823164,7.842725,-8.746853999999999,5.6418300000000015,-4.0785665999999985,-0.630698,-8.122763,-0.67204845,-7.6180067,-0.1926121,0.3338859,-4.153101,-2.7539907,-3.4067736000000006,-1.3772109,1.5464287,0.9019395,-0.5572259,-0.38510758,-1.1659305
rock.00089.wav,-156.16943,130.7012,-25.256765,43.496025,-12.136853,25.42778,-7.9553600000000015,17.63416,-8.6289425,9.575229,-8.357258999999999,5.8100357,-7.0334907000000015,-1.8679953,-7.707252499999999,2.9967716,-6.4650207,-1.2882943,-7.804955499999998,-4.149182,-2.8807404,-0.263583,-0.42142648,-3.9391375,-3.289304,-4.3452910000000005,-3.0322812000000003,-5.363134400000002,2.611861,0.9061767
rock.00090.wav,-89.12096,86.17571,-24.366287,47.098232,-33.587643,29.460217,-19.71272,21.638678,-16.739384,6.5295877,-13.377432,7.466893700000001,-12.861307,8.580925,-7.892033,11.482545,0.6989485,9.792519,-2.1297626,0.59412247,-2.2510388,-7.618923,-5.43508,-2.8392618,0.114751674,-6.5215654,0.32785228,2.21535,0.8130503000000001,1.8083856
rock.00084.wav,-94.3289,91.88424,-17.544088000000002,45.518154,-15.672519,32.633224,-18.045338,21.574278,-15.7429495,16.783635999999998,-18.31218,13.33978,-15.459785,5.205049,-11.215284,6.2220187000000005,-7.950144,7.698081,-4.619132,0.51572776,-6.0820575,-0.12710245,-2.8086767000000004,1.8761917,0.57512414,-0.64030725,-3.0959196,-0.66141087,0.6762822,-0.2368915
rock.00053.wav,4.044147,52.633152,-11.011732,19.722712,11.304427,7.0798473,5.0927644,4.582055,0.043753512,5.143407,3.3957508,1.176905,0.5882562,1.2956799,0.7324823,-0.8002560999999999,-2.997471,-1.6901375,-1.6872028,-1.2902838,0.43508434,-4.1142473,-4.637152,-1.0064816,1.1073964,2.035151,4.318784,3.2413113,-0.5548154000000001,-5.058860299999999
rock.00047.wav,-58.22677,62.478530000000006,-12.6877575,31.898813,8.091080999999999,2.2344885,3.8965282,1.4476286,-2.723085,1.0922382,-0.46338382,-2.3873541,1.2447535,-1.4986014,-0.4798509,1.0286909,-2.0778105,-1.5060823,-3.2133694,-5.0697364999999985,-7.3862357,-4.294958,-3.5391676,-4.9812517,-5.1506443,-2.6515229,-5.9592853,-3.5655916,-0.8038225999999999,-2.8136146
rock.00046.wav,-83.18434,91.5774,-13.7104435,16.166365,10.351852,5.5242567000000005,-9.451328,-6.6111054000000005,-3.0276706,4.957372,2.6571236000000003,1.0689148000000002,-3.6553953,-1.610064,-4.4300227,-1.8472306,2.0275407,-1.0034537,-3.16739,-2.2804527,-6.674339999999999,-7.6394410000000015,-1.9955662,1.0844463,-2.723707,-2.696201,-2.3863032000000004,-2.0642397,-8.874185,-10.9922695
rock.00052.wav,-181.27895,103.35779,9.414515,19.07213,13.819504,-0.46336338,4.3422017,-7.588866,-8.086461,-0.13970464,-5.12356,-6.3140593,-5.4878855,-5.967194,-1.1955386,-2.651888,-5.172388,-5.3159943,-5.8033769999999985,-3.7484307,-1.6604948,-2.1350348,-3.3243232000000003,-0.61955976,-3.4318075,-5.3889513,-2.1245234,2.329605,4.6512136,1.8079872
rock.00085.wav,-185.38048,98.97324,-36.438915,44.395943,-17.733014999999995,21.337755,-20.280869,13.815116,-15.468363,11.044678,-16.800774,2.315368,-12.64379,0.15059179,-4.391197,-2.460278,-8.996894000000003,6.8503284,-6.726003,-1.2175676000000002,-0.9303689,-0.7423988,-5.5414114,-4.169179,3.0558212000000005,-2.4091702,2.5935934,-1.3705739,-4.355848,-4.174097
rock.00091.wav,-74.25748,100.12155,-47.37233,49.62999,-18.42208,24.616718,-15.903581,23.902708,-22.823889,23.335508,-16.956392,14.931916,-11.503175,4.228754,-13.625387,4.487646,-11.67116,4.3310704000000015,-10.579571,-0.82475483,-6.427377,-1.9690725,-3.996759200000001,0.36368605,-3.5615377,-2.9158661,-5.2994065,-0.9887686,-1.4788947,0.5720074
rock.00087.wav,-42.64762,102.96342,-36.846165,44.550232,-11.965094,25.555094,-22.706472,28.353403000000004,-19.26463,21.474657,-15.267554,11.748786,-11.572734,4.782189,-13.050442,4.336308,-11.969708,0.8613091999999999,-0.48974305,1.298554,-4.1060023,-1.1776153,-3.710019,-0.74073553,-4.076218,-7.543912,-5.044909,-4.1012034,0.23837034,-5.3393874000000014
rock.00093.wav,-114.63084,119.31258,-50.686584,42.64335,-6.7158937000000005,19.72733,-16.882270000000002,19.399029,-17.40611,17.337695999999998,-10.848754,6.6857195,-15.735635,3.5625775,-7.745513000000001,3.4019825,-7.681875,1.6427839,-10.699342,-0.5390851999999999,-3.2477388,-7.4189725000000015,-8.896641,-1.3976586000000002,-4.291362,-1.8686842,1.8281797,-1.8016772,3.6003642,0.64001834
rock.00044.wav,-118.329094,130.19998,-3.028658,15.745222,3.9280338,10.670143,6.828603,3.3682716,0.7257574,-2.557597,-3.1091213,-2.8352342,-1.6171714,-0.21660015,0.7296885000000001,2.002741,2.0733075,4.1775613,3.1633005,2.2483554,-0.027865909,-2.9492817,-3.9913146,-1.7331858,1.2944893999999998,1.1033411,-1.6738485,-2.3508422,-3.3927038,-5.7863245
rock.00050.wav,-145.02293,118.51606,20.528076,28.596770000000006,2.347061,10.108654,11.908509,4.8601017,-0.071639754,3.2935503,3.396592,3.6561997,5.3796883,2.2632952,1.8779198,0.87056315,-1.1802169,0.8141924,1.8422121,1.8122052,2.2510269,-0.36291015,-1.5627426000000002,0.49157128,-0.4375132000000001,0.94211406,2.638704,-0.055873204,-3.3175926,-1.6052059
rock.00078.wav,-131.03838000000002,110.9332,-2.0850594,41.79464,-3.1783233,34.668476,-17.587053,19.871948,-9.12291,14.897861,-6.827933,9.192708,-6.959671000000001,6.3124123,-9.647302,0.49499446,-12.789506,-4.907473,-2.5029852000000004,-3.1086214,-1.453301,-3.1398318,-4.934437,-4.7150164000000006,-2.0991142000000003,0.23959185,1.0809426000000002,0.08096034,0.44334972,-2.628101
rock.00079.wav,-91.360374,112.09796,-27.324186,47.987408,-19.584171,27.7305,-18.551834,17.432845999999998,-13.154144,14.433709,-15.207668,11.530659,-12.573605,0.897331,-10.452282,-0.64075845,-13.4960785,3.3163323,-3.6953645,1.0829182,-2.726675,-1.8521628,-2.2518327,-0.51738137,-1.6265889999999998,-1.8761631,-2.629843,-4.204499,-0.84328556,-2.4959745
rock.00051.wav,-66.5379,66.84549,25.205954,26.317366,5.309525,10.479621,2.4833515,0.76638716,-0.35870516,1.7482401,3.2305176,5.061556,-1.9149604,-3.081392,0.3949357,-0.7649560000000001,3.728617,2.4121025,0.20867333,-1.692789,-2.170094,1.484949,0.89041114,2.1893687,2.4221766,-1.8537813000000003,-1.9510972,-3.9803424,-5.0073690000000015,-5.7543225
rock.00045.wav,-172.45737,142.81673999999995,-55.827736,79.34076999999998,-1.8666303,4.855103,0.2194964,-11.499835,-0.28286290000000003,-9.378602,-7.6508055,-11.21459,-5.643978,-11.284776,-7.6469493,-4.2649674000000015,-11.290195,-7.816607,-7.7241826,-8.174789,-8.151484,-2.442516,-7.7849517000000015,-11.29132,-6.51042,-5.0865755,-4.3298073,-3.5254176,-3.621821,-2.101245
rock.00092.wav,-70.11338,94.21244,-50.315872,46.952,-16.1154,19.999697,-23.94622,16.349686,-22.187445,14.438502,-20.07534,12.165822,-14.748247,4.9112835,-13.617337,0.8362035,-15.053034,-1.6022781,-16.082573,-2.1813295,-8.785445,-1.6428272000000002,-10.106447,-1.9986762,-7.842217999999999,-5.22412,-1.9337326,-1.3341602,-1.4441898000000002,-2.4935126
rock.00086.wav,-160.10977,88.72426,-35.49634000000001,47.474663,-12.640664,17.297092000000006,-19.121479,14.563802,-20.334145,11.087525,-11.123926,7.6958485,-9.839706,6.9882493000000006,-10.119419,3.0312686,-7.937186,0.7050126,-4.950899,-2.6317394,-1.9037583,-0.47268483,-3.890482,-0.33084020000000003,-3.3155043,-4.1852617,-1.4650216,-3.657986,-2.2550488,-2.819808
rock.00082.wav,-95.46619,78.30937,-26.200321,44.23165,-22.44536,29.72345,-21.557434,23.952642,-16.582226000000002,20.454401,-19.659208,13.875987,-12.60945,6.240312599999998,-7.644503999999999,7.406612,-9.404277,9.666065,-3.756005000000001,1.0696504999999998,-1.4690548,-1.7439146,-3.699023,-0.3046382,-1.074313,-0.6106819,-2.939918,0.06726193,-2.0137522,-3.661945
rock.00096.wav,-142.48697,116.25398,-32.22019,49.129364,-8.388094,22.851301,-18.30392,20.099768,-22.096462,10.807406,-12.986751,14.044472,-16.399023,4.147871,-4.3369975,3.7425084,-10.830158,1.8715502,-7.461124000000001,-2.8130903,-7.700370299999999,-3.806355200000001,-6.2427864,1.6141332,-1.7504110000000002,-2.8340302000000004,-2.4668868,-10.979503,-6.243119,-7.7806286999999985
rock.00069.wav,-203.24287,85.329254,-11.540597,54.798176,-11.574917,20.580458,-27.768845,18.88395,-31.662691,10.708415,-11.939897,4.077187,-4.0182657,1.7225986,-7.881132000000001,4.3820453,-11.236382,-1.2093849,-5.017591,-2.3614109,-5.8504796,-1.4054918,-7.3913255000000015,-9.439201,-3.7481854,-3.1388192000000004,-2.8648088,0.23393016,-1.3783258,-1.9597793
rock.00041.wav,-35.375126,73.657234,-20.184357,17.134426,14.944782,10.197146,7.6062365,1.606445,4.179259,0.725755,-0.38274962,-1.3209133999999998,-2.0718696,2.5180926,3.589825,-3.5378392,-4.773487599999998,-2.4947205,-3.9852176,-0.82451874,1.3843689,-3.2684941000000003,-10.699193,-6.7609344,1.3992221000000002,-1.3134245,1.7115481,1.7432235,0.32504824,1.5733778
rock.00055.wav,-91.7588,129.94348,1.8054882,11.697075,3.2492785,-1.9776462,-2.2232206000000003,-0.86044097,-4.3470016,-3.5375867,-1.5541742,-0.5389417,0.40834734,-1.6563253,-4.5714407,-2.978406,-4.292715,-2.6995625,-3.5598497000000004,-1.4487021999999998,-2.9192185,-5.906568,-5.6467166,-5.3425655,0.092591584,-2.7973704,4.3353033,-3.676975,-2.3051524,-6.200312599999998
rock.00054.wav,-156.09474,75.61601,-16.495306,16.326693,5.8314257000000005,6.0253190000000005,-4.0960226,-3.735525,-6.163161799999999,-8.926203,-4.0930414,-2.2420301,-4.6549206,-5.40118,-4.6742053,-7.073931699999998,-3.8843007000000007,1.3876153,-2.0306199,-4.7546864,-1.4283285,-2.097554,-3.1398075,-2.6925657000000003,-4.1878905,-3.0588605,-1.5939536,1.6708343999999995,5.3820224,-2.050438
rock.00040.wav,-66.052826,61.28086,-1.9092754,35.32265,9.319613,7.565749,3.4202072999999995,2.989105,4.638906,2.9320967,1.7839183999999997,-0.37594587,-5.733827,-3.468547,-3.6932762,-5.7217193,-3.9580166,-3.0890331,-2.7196589,-0.9136064,-6.776146000000002,-6.563467500000002,-0.77598655,-4.2461443,-6.474493,-4.5154424,-5.695139,-2.5062153,-2.1574738,-4.1677423
rock.00068.wav,-121.0007,91.78787,-14.697498,52.97336600000001,-11.414256,30.986237,-17.495392000000002,24.221712,-24.76861,17.113111,-15.903861,10.361767,-8.618349,7.141312599999999,-11.8219795,3.1898043,-10.359157000000002,1.5147678999999998,-10.359391,-2.49154,-6.1055074000000005,1.1600251,-3.8224576,-2.5106325000000003,-5.5479236,-5.44069,-6.1249614,-0.689647,-0.8190460999999999,-3.552056
rock.00097.wav,-125.07243,115.214096,-48.003517,52.85066,-13.461017000000002,21.758682,-12.395459,20.123953,-18.360224,10.083085,-16.06271,10.465903,-17.941361999999994,1.2050204,-11.531429,1.8406258,-12.841529,3.447632,-12.585337,-2.1210887,-6.9498334,-2.526518,-2.7806811,-0.17097074,-5.431979,-6.5143559999999985,-3.068716,-5.287223,0.54418546,-3.0178502000000003
rock.00083.wav,-119.227135,107.438835,-10.9514065,58.550304,-12.896835,26.811167,-17.61944,19.359074,-15.586056,13.553963,-16.663742000000006,11.861991,-12.157333,5.22612,-6.160384,4.247577,-8.039344,3.5234466,-7.6669235,-1.3629857,-6.724152,-1.130871,-2.9972622,-1.7632917,0.4050164,0.65403825,0.47519258,-3.4178746,-0.10033491,-0.96456915
rock.00095.wav,-153.37059,109.504364,-22.760262,58.68475,-7.168288,19.397459,-16.151836,17.762278,-21.908293,15.073662,-12.084625,12.063634,-12.040514,5.499402,-10.038437,1.5339777,-13.080359,2.2185168,-6.4992847000000005,-1.3893197,-3.7656243,-4.4894495,-6.0866213,0.5722819,-4.182402,-7.0654387000000005,-5.6596947,-8.744162,-5.5679436,-2.299951
rock.00081.wav,-121.3836,89.5144,-33.504845,41.98697,-25.929384,22.997566,-20.29725,14.342018,-16.355686,17.037235,-16.949997,9.149309,-10.117413,4.2272186,-9.327564,1.6119642,-10.553482,1.0490494,-1.6685907,7.560642999999999,-1.5016629,3.2362332,0.14073619,-4.0501757000000005,-2.5171627999999995,-0.534207,-1.6666875,-4.0368466,-5.8255167000000005,-3.3240778
rock.00056.wav,-7.8192210000000015,59.457607,3.720906700000001,28.990728000000004,4.1700726,10.294479,2.5198212000000004,7.5660505,-1.3598906000000002,2.959149,4.044609,-0.73250663,1.0336089,-3.0435545,-0.9498417,-0.67494303,-0.6921924,1.5418778999999998,-0.4716022,0.5127944999999999,3.59738,0.75935185,-0.4386930000000001,0.2648573,-4.894745,-4.430692700000002,-2.3821197,-1.9942478,1.5069404,-1.772682
rock.00042.wav,-74.26863,76.76538000000002,-3.8349662,28.0413,8.177024000000001,6.0317445,4.3295417,0.5188944000000001,2.8806288,-0.9248762,-2.3354504,-0.27141859999999995,-1.4504372,-3.5947788,-1.5115318000000002,-1.4982818000000002,-5.003901,-2.3920646,-2.984671,-4.957713,-4.1397853,-0.84789705,-2.3982296,-3.0459473,-3.3629963,-4.328996,-0.58914125,0.74610895,-0.23585874,0.21212783
rock.00043.wav,-61.99584599999999,75.81644399999998,-26.805977,18.276802,2.4415529,5.8234987,11.598739,0.016456356000000002,8.702967999999998,5.5066915000000005,-0.264257,2.3865576,-1.7488456,-3.1774876,2.0075052,-1.4072775,-5.5265617,-2.5341532000000004,0.6158403,-1.4084558,-7.518776,-5.913207,-1.519961,-3.6727633,-2.0441363,-3.6525846,-4.035287,-2.510024,-5.3631163,-5.32918
rock.00057.wav,-58.605553,64.8522,15.949661,5.4831386,7.5607624000000015,9.88016,1.5854657,5.337727,-1.2365583999999998,-2.0232816,2.452561,-0.7245180999999999,-0.31870496,-1.4979951,3.286874,3.637257,-2.517892,-1.1748453,-2.319187,-2.211094,0.4588256,-4.167653,-3.0444102,-2.4623954,-1.8581984,1.3223704,-4.6424002999999985,2.330019,-2.4225464,1.3756509
rock.00080.wav,-87.992424,93.52546,-23.236631,48.122334,-21.43866,27.750027000000006,-20.342508,18.759659,-15.220958,16.118935,-21.419287,10.885924,-12.001128,5.135294999999998,-7.288406399999999,4.6439466,-10.19227,5.4861364,-4.3720584,0.32205132,0.16389112,2.0186248,0.58084714,-1.2301788,-0.69118446,-2.4819853,-3.4400709000000003,-1.375139,2.0294830000000004,0.041240573
rock.00094.wav,-90.124016,80.03177,-46.359623,56.055286,-8.09793,27.494379,-17.32155,22.9597,-17.634556,18.389887,-17.437393,7.6616907,-19.293926000000006,1.2076737,-14.470991,4.527743,-12.757797,2.9975495,-6.4200015,2.242442,-2.6933844,-2.729239,-10.808528,-4.7425585,-5.919028,-1.1416274,-6.4510894,-8.122299,-0.8080272,0.49160922
rock.00030.wav,-131.51343,67.66118,32.88806,34.641617,-3.171929,21.939964,-5.793897,10.247197,-7.097167,2.2781854,-4.375535,-3.3378067,-6.271479599999998,-0.23329629,-1.9912302,-1.8713849,-0.8589138000000001,0.972439,-1.5039693,-1.1501033,-2.1049764,-5.865348,-6.2911,-4.667555,-3.4887953,-2.7583003,-3.3869724000000003,0.17042248,0.5534139,-1.0724756000000002
rock.00024.wav,-52.45504,99.68513,-47.37344,47.033047,-21.010893,22.898777,-18.296534,13.9027815,-23.418196,13.50814,-18.658012,5.706094,-12.884526,1.211124,-12.406207,0.36508745,-9.139289,1.6061728000000002,-4.1057487,0.31237042,-2.0290122,0.047641892000000005,-3.2177198,0.8827463,2.0254405,-2.7803545,-2.3691728,-3.7832289,-1.229785,-1.1646742
rock.00018.wav,-67.3735,109.08923,-32.721622,45.65694000000001,-11.694968,27.477036,-16.338495,22.09262,-15.452965,19.42057,-11.610729,11.601931,-10.518054,4.4546199999999985,-6.999762,5.046632,-6.75563,3.8147328,-2.6627564,-0.049899243,-3.4013777000000003,-0.49079248,-3.5472558,-3.1027875,-2.0025349,-3.5405357000000004,-1.1073663,-2.1836607000000003,-1.5171398,-1.1309162
