,0,1,2,3,4,5,6,7,8,9,10,11
pop.00037.wav,0.55430096,0.48202553,0.48396432,0.44502228,0.3599047,0.36662197,0.42019558,0.52034694,0.4544184,0.45139006,0.42828634,0.45542252
pop.00023.wav,0.45648322,0.36285755,0.40407133,0.4089551,0.47293466,0.40108132,0.34266505,0.45549816,0.36830536,0.35011163,0.3167783,0.38173583
pop.00044.wav,0.4895601,0.4449578,0.4778473,0.50563604,0.39219013,0.358027,0.43241516,0.56357855,0.47965953,0.40085894,0.46190086,0.46554765
pop.00050.wav,0.45352444,0.50317866,0.4175411,0.37042037,0.41679302,0.3560374,0.37101272,0.33397162,0.405969,0.46792242,0.40690172,0.4635421
pop.00078.wav,0.40750593,0.4475029,0.4437708,0.4911819,0.37527147,0.35804683,0.46686673,0.46869326,0.6191249,0.502664,0.44992435,0.42638633
pop.00087.wav,0.25368375,0.32095703,0.5686764,0.36776417,0.30632585,0.2577742,0.35449162,0.57210237,0.35785928,0.34455565,0.26313597,0.2598603
pop.00093.wav,0.6428042,0.445378,0.46412984,0.41934457,0.32543635,0.38197812,0.32460907,0.47031972,0.3596646,0.31905475,0.37929067,0.45156267
pop.00092.wav,0.56652075,0.46872702,0.4536183,0.3631591,0.39637798,0.4365429,0.489723,0.5611461,0.51360613,0.5048524,0.52473646,0.56871456
pop.00086.wav,0.24618204,0.33189312,0.42184007,0.29723248,0.41500583,0.29497987,0.47750318,0.5323215,0.40362123,0.5224724,0.34061456,0.3657428
pop.00079.wav,0.40557092,0.49690974,0.3367089,0.34198564,0.34451124,0.29516128,0.4063926,0.28359452,0.25520948,0.20095158,0.31911466,0.5369377
pop.00051.wav,0.41932246,0.47497,0.54722047,0.4212453,0.44146383,0.4326455,0.47681126,0.5810189,0.41944686,0.40163994,0.37580338,0.3730337
pop.00045.wav,0.42109013,0.4014735,0.3599564,0.40673003,0.38885707,0.5052207,0.36117235,0.46786097,0.5159886,0.37725258,0.40374637,0.34345
pop.00053.wav,0.2594868,0.2084182,0.22560461,0.24268246,0.26482195,0.28504422,0.36357585,0.26643547,0.23211533,0.28066462,0.3091738,0.389154
pop.00047.wav,0.3920355,0.42812994,0.52375555,0.38548693,0.3661605,0.43306527,0.44393563,0.59126246,0.4371065,0.4133333,0.42196912,0.36389238
pop.00090.wav,0.25391862,0.32012472,0.569627,0.37023112,0.30729836,0.2590606,0.3544589,0.5743998,0.36051977,0.34512302,0.2639761,0.26034272
pop.00084.wav,0.45820165,0.42740753,0.54519665,0.36462116,0.3270165,0.26905778,0.33872554,0.44108006,0.4102045,0.52376664,0.40888017,0.39395994
pop.00085.wav,0.3590203,0.39592412,0.5567679,0.36909327,0.40414044,0.38013154,0.46604386,0.5862658,0.49194124,0.55850285,0.38566628,0.37249768
pop.00091.wav,0.4326887,0.49192646,0.39411598,0.42909792,0.35766706,0.40632865,0.5191987,0.41823903,0.42845774,0.36376193,0.43465433,0.41775718
pop.00046.wav,0.4268873,0.40449816,0.36240807,0.4079805,0.39139935,0.49952134,0.35655293,0.4726335,0.5192329,0.38196853,0.4093439,0.34871912
pop.00052.wav,0.41857406,0.41757062,0.4676777,0.5519195,0.6279855,0.5852319,0.5536872,0.5491196,0.5352329,0.5477328,0.5004172,0.51852304
pop.00056.wav,0.45118102,0.47379255,0.44975126,0.54893214,0.4751205,0.3965927,0.3790903,0.45363632,0.6136302,0.5615388,0.44528726,0.42648855
pop.00042.wav,0.35237652,0.46512565,0.3229027,0.40891403,0.49551737,0.28686872,0.3324285,0.33497256,0.4592236,0.35879755,0.35987252,0.3766909
pop.00095.wav,0.4261084,0.333497,0.43070337,0.3493771,0.37258685,0.38675675,0.30668783,0.44158506,0.3681715,0.36419636,0.28449398,0.32643315
pop.00081.wav,0.4505076,0.32319352,0.40923795,0.33034602,0.40712234,0.5364376,0.35422367,0.42097846,0.31676415,0.38019124,0.25422588,0.25792772
pop.00080.wav,0.39153057,0.4297585,0.5245315,0.3856929,0.36635315,0.43383327,0.44542068,0.59329325,0.4386886,0.41301277,0.41831225,0.36170745
pop.00094.wav,0.4002486,0.2611116,0.28422642,0.37083083,0.22014727,0.33723664,0.20651953,0.36262167,0.40678552,0.31771797,0.53883433,0.29043552
pop.00043.wav,0.49677983,0.59860027,0.4431617,0.4513151,0.37062323,0.48282376,0.48009852,0.44114333,0.51501995,0.44203842,0.4998459,0.4605733
pop.00057.wav,0.4064196,0.43927747,0.5190609,0.6067368,0.60558254,0.5531648,0.5430362,0.52666765,0.54764783,0.50654376,0.5262042,0.44184393
pop.00069.wav,0.51706076,0.4035288,0.44669384,0.5137536,0.6828983,0.47501147,0.42120144,0.42367056,0.44542292,0.4837606,0.5089635,0.6399244
pop.00041.wav,0.22799197,0.21596082,0.4066753,0.32728383,0.20736735,0.4088961,0.26174858,0.25031033,0.19463603,0.27556565,0.37543696,0.23564081
pop.00055.wav,0.4562012,0.41782582,0.3884144,0.36805248,0.34058994,0.31091654,0.3300861,0.40644136,0.5295239,0.5698672,0.5234492,0.5512465
pop.00082.wav,0.57875794,0.40614036,0.35530648,0.32300085,0.41025785,0.4094394,0.45885575,0.45542964,0.4198854,0.5170823,0.58249813,0.62750155
pop.00096.wav,0.28886274,0.27573243,0.32015714,0.3278322,0.32387066,0.4437708,0.39101884,0.34322116,0.26352984,0.35089603,0.4595345,0.29036227
pop.00097.wav,0.4463851,0.4242362,0.49120018,0.42160362,0.4399645,0.42183006,0.4062031,0.50618434,0.54272395,0.5935246,0.47726282,0.4325264
pop.00083.wav,0.33357924,0.2909468,0.24745063,0.43236417,0.27958846,0.28254518,0.19815508,0.34544185,0.31651747,0.2317551,0.36660215,0.25324926
pop.00054.wav,0.4994841,0.41617092,0.3598611,0.45223397,0.41497454,0.41681144,0.37050667,0.4578208,0.34063187,0.26828128,0.3310223,0.35555768
pop.00040.wav,0.30913305,0.24156313,0.39764673,0.36274043,0.2199393,0.31838378,0.17833754,0.21033697,0.16176662,0.28277424,0.5483439,0.27620187
pop.00068.wav,0.34564146,0.3968182,0.45713747,0.44406587,0.44718355,0.40193903,0.5570543,0.34790418,0.32460833,0.3915572,0.36999515,0.40455073
pop.00065.wav,0.35313877,0.23271647,0.23716737,0.23711184,0.28895918,0.45081684,0.3942112,0.4974856,0.39043713,0.37741205,0.39682713,0.29413867
pop.00071.wav,0.3793973,0.3872345,0.54629266,0.4876358,0.50288934,0.4260696,0.42235893,0.5207822,0.39712745,0.413252,0.41949877,0.46447295
pop.00059.wav,0.45541298,0.47640082,0.45319694,0.55369246,0.47984508,0.39968595,0.3801724,0.45261708,0.61206883,0.56318426,0.44720772,0.43083665
pop.00058.wav,0.40486848,0.53645104,0.39735562,0.27844152,0.25224802,0.23306751,0.34699798,0.2657828,0.3692465,0.3703113,0.28076062,0.3461877
pop.00070.wav,0.5118235,0.43835497,0.49039394,0.34255996,0.34909758,0.38848856,0.34700483,0.43202552,0.45557612,0.6303989,0.43404102,0.42674154
pop.00064.wav,0.32370573,0.2303709,0.2545365,0.3128562,0.26454812,0.21213734,0.2508792,0.4107847,0.5208288,0.48071393,0.5130416,0.38341063
pop.00072.wav,0.503104,0.4224611,0.45952496,0.4499642,0.42677042,0.46596324,0.42964762,0.53476596,0.5462632,0.47815102,0.5237566,0.5266421
pop.00066.wav,0.35984194,0.33966988,0.40381813,0.36669567,0.4217981,0.43755984,0.28372884,0.3099859,0.34153277,0.35193217,0.32071075,0.31309977
pop.00099.wav,0.35508823,0.38732177,0.28118482,0.30937248,0.41879493,0.29278865,0.3580708,0.3343764,0.4341899,0.37001818,0.33749747,0.44594502
pop.00098.wav,0.4823222,0.36373404,0.42200208,0.39625365,0.4250358,0.2691726,0.3057744,0.4186121,0.39106235,0.45946115,0.38150087,0.48179796
pop.00067.wav,0.3793973,0.3872345,0.54629266,0.4876358,0.50288934,0.4260696,0.42235893,0.5207822,0.39712745,0.413252,0.41949877,0.46447295
pop.00073.wav,0.34416595,0.47741657,0.4612684,0.38305044,0.4302659,0.36005563,0.5956307,0.4066429,0.3542125,0.46462184,0.37085563,0.43421718
pop.00077.wav,0.4544803,0.41079298,0.47881868,0.44706467,0.4111692,0.49337354,0.42271712,0.50602347,0.44591758,0.47931328,0.42596647,0.367307
pop.00063.wav,0.36209622,0.2513929,0.2739331,0.24289377,0.24911474,0.43679127,0.40575087,0.50096184,0.38338006,0.22403169,0.2515738,0.21795821
pop.00088.wav,0.36600634,0.4376469,0.5717421,0.4447454,0.41619387,0.40232918,0.428146,0.42727697,0.38557363,0.5111532,0.40511864,0.380018
pop.00089.wav,0.36979115,0.43091458,0.61501527,0.44908544,0.4540485,0.45780224,0.5240741,0.41708878,0.35873434,0.45702994,0.36734286,0.34508634
pop.00062.wav,0.22619577,0.22888055,0.25891352,0.31254765,0.26420307,0.2524872,0.27895454,0.46335715,0.690841,0.40560967,0.28519565,0.29034013
pop.00076.wav,0.41039473,0.5052772,0.3565837,0.40554428,0.47014752,0.4964354,0.57860357,0.49365106,0.53161615,0.55266243,0.44491163,0.46110854
pop.00048.wav,0.5634238,0.5013588,0.5882963,0.41488856,0.37287694,0.38282618,0.37704203,0.47554973,0.42951757,0.52185,0.46405128,0.48941305
pop.00060.wav,0.4994841,0.41617092,0.3598611,0.45223397,0.41497454,0.41681144,0.37050667,0.4578208,0.34063187,0.26828128,0.3310223,0.35555768
pop.00074.wav,0.39090022,0.3243444,0.3918186,0.32197455,0.350341,0.28805384,0.44850224,0.2958296,0.23584,0.29730555,0.35252318,0.49496707
pop.00075.wav,0.41017622,0.47082755,0.47889662,0.38573834,0.4160466,0.33988214,0.46977788,0.33369917,0.3257761,0.3887366,0.40195304,0.4915517
pop.00061.wav,0.54614574,0.4343392,0.36212572,0.38386792,0.320931,0.33466086,0.33252153,0.46448773,0.5505624,0.56735724,0.6292715,0.54135484
pop.00049.wav,0.2730255,0.39306065,0.25187477,0.31090134,0.22769347,0.34478557,0.41756704,0.29463196,0.3896319,0.31784004,0.3500821,0.30100572
pop.00006.wav,0.5530517,0.38003048,0.32284847,0.25788638,0.2785997,0.35218486,0.3918663,0.6124666,0.37940955,0.27568248,0.26041803,0.4293694
pop.00012.wav,0.42000845,0.3590829,0.41111347,0.41284978,0.36208534,0.4868096,0.3374731,0.3461826,0.3343467,0.39081362,0.41611212,0.35052508
pop.00013.wav,0.5433852,0.3788454,0.32967418,0.22938548,0.24682291,0.3248286,0.31574082,0.36017963,0.3470761,0.37826762,0.41182765,0.40815794
pop.00007.wav,0.18291973,0.2834683,0.4478049,0.22106306,0.12718937,0.13083027,0.17613132,0.2022697,0.21216904,0.497456,0.33303598,0.20547485
pop.00011.wav,0.1731697,0.14549387,0.2797689,0.0981548,0.18116674,0.29320884,0.16615993,0.3710632,0.21477528,0.43376312,0.23669034,0.114748776
pop.00005.wav,0.26232052,0.4338952,0.26587188,0.2777302,0.21237567,0.21988389,0.51617336,0.31996608,0.3086065,0.24064359,0.3816395,0.43952194
pop.00039.wav,0.3896667,0.34431943,0.31460887,0.42595062,0.44644192,0.32645524,0.3446752,0.3151887,0.45794967,0.38459796,0.376795,0.4824762
pop.00038.wav,0.32070863,0.44676214,0.33705667,0.4098139,0.4886061,0.3605485,0.40502557,0.35618502,0.53613687,0.43624082,0.35738492,0.35046676
pop.00004.wav,0.38004887,0.35786796,0.42693138,0.33321562,0.39554554,0.3267406,0.3491115,0.39352235,0.42258033,0.47658256,0.35867223,0.39073044
pop.00010.wav,0.30902445,0.41899154,0.31744185,0.31748104,0.4949887,0.3818577,0.40803075,0.3209701,0.40148523,0.48321962,0.3351593,0.34727582
pop.00028.wav,0.32186487,0.24338092,0.3653547,0.4599838,0.30888027,0.35413498,0.3034984,0.45891857,0.34226432,0.30176514,0.4331087,0.2998119
pop.00014.wav,0.51724494,0.5004674,0.4703912,0.5537103,0.41214517,0.33848163,0.30465004,0.37435648,0.41384852,0.3788896,0.4165304,0.42915112
pop.00000.wav,0.3837413,0.3277129,0.38958156,0.32572472,0.46219492,0.4805205,0.33966863,0.4789398,0.4005334,0.4111945,0.33806312,0.33770147
pop.00001.wav,0.44668728,0.36252353,0.3626236,0.41856125,0.4014714,0.51272935,0.41356647,0.5124277,0.46003118,0.35648006,0.36773482,0.34108037
pop.00015.wav,0.54258674,0.4213012,0.42345244,0.40144143,0.30173397,0.31310096,0.3610597,0.44601992,0.34329072,0.32573417,0.3634677,0.3989507
pop.00029.wav,0.36978403,0.46958476,0.33676085,0.36912423,0.33803105,0.33749706,0.32804337,0.35384026,0.4472154,0.30569142,0.32348666,0.2769828
pop.00003.wav,0.3730119,0.33853683,0.5640666,0.36759156,0.27068007,0.32189876,0.3861155,0.7103023,0.44109225,0.40233657,0.32866827,0.41344374
pop.00017.wav,0.39975458,0.49099422,0.36899796,0.45549318,0.3701212,0.40679398,0.6274556,0.44435745,0.4019654,0.39032125,0.4436966,0.4236765
pop.00016.wav,0.39595622,0.44254282,0.4081225,0.4859249,0.35312015,0.32624638,0.37182546,0.30049384,0.33465883,0.33424827,0.45012796,0.46029723
pop.00002.wav,0.4757025,0.43339956,0.48287436,0.34018335,0.28774437,0.2997573,0.32766372,0.41158384,0.4214614,0.56073225,0.54649633,0.42565668
metal.00022.wav,0.25892955,0.39156267,0.31770077,0.39596376,0.6102084,0.31880802,0.24980873,0.2561224,0.44003293,0.67497545,0.30682334,0.21928263
metal.00036.wav,0.44892713,0.4514552,0.48256174,0.5704226,0.59256184,0.57929945,0.5443723,0.5288901,0.5579468,0.5135907,0.5124606,0.446256
metal.00037.wav,0.42245388,0.5922176,0.47542676,0.56274605,0.4087108,0.32897002,0.34153548,0.3056882,0.33070862,0.25766417,0.33581343,0.38800287
metal.00023.wav,0.6526125,0.5589691,0.554509,0.5498561,0.5482949,0.51417017,0.44476408,0.5445996,0.5409264,0.40980563,0.4625449,0.545944
metal.00009.wav,0.5585621,0.54715383,0.64569247,0.5097714,0.3984138,0.46613705,0.5297481,0.49484596,0.48251653,0.5398154,0.5471915,0.60593885
metal.00035.wav,0.57683086,0.80636805,0.68664485,0.5343163,0.44175526,0.36706653,0.31697774,0.40965956,0.57446134,0.49295744,0.3753033,0.4344247
metal.00021.wav,0.5726063,0.49119055,0.5084589,0.5166263,0.588336,0.48316893,0.5037264,0.57169735,0.52989304,0.46880212,0.49660158,0.5752162
metal.00020.wav,0.40097213,0.4064529,0.44938204,0.45473674,0.47897947,0.48731166,0.60275346,0.571424,0.55242455,0.5312283,0.5050152,0.5108239
metal.00034.wav,0.37185958,0.2735404,0.33476394,0.32066578,0.45821616,0.39247733,0.4618151,0.48473927,0.40103468,0.40891987,0.42591828,0.5492459
metal.00008.wav,0.5078986,0.42909122,0.47753552,0.50581616,0.6532356,0.5275295,0.4558821,0.39980814,0.3063875,0.33942854,0.41006148,0.58663696
metal.00030.wav,0.62331605,0.5057685,0.41162246,0.40875065,0.69657195,0.5387469,0.32072154,0.33012038,0.36279202,0.39872253,0.39134443,0.5618987
metal.00024.wav,0.49325955,0.40123326,0.46501228,0.4523553,0.48991773,0.480295,0.6037981,0.5235233,0.4108831,0.39520022,0.43690184,0.59232265
metal.00018.wav,0.5556431,0.71541446,0.6398474,0.5712436,0.51434886,0.458215,0.44389197,0.59188884,0.6705773,0.57880145,0.46716404,0.45962143
metal.00019.wav,0.45927888,0.4579319,0.49383262,0.54717004,0.5883106,0.5686208,0.60845184,0.5920773,0.547007,0.55036736,0.6476367,0.60209787
metal.00025.wav,0.42060727,0.35282147,0.43866453,0.587991,0.80861074,0.540372,0.33629918,0.3681703,0.4002474,0.38018045,0.42558506,0.5268954
metal.00031.wav,0.37964135,0.43886882,0.4544019,0.5903662,0.4143953,0.33387715,0.3410231,0.41462725,0.60662216,0.4829872,0.49884424,0.39949563
metal.00027.wav,0.42376658,0.39583635,0.4217551,0.47814628,0.45366946,0.48519814,0.40014035,0.3887123,0.56707233,0.6240225,0.5925931,0.46568117
metal.00033.wav,0.524278,0.37473395,0.43466684,0.5623766,0.7017624,0.5366984,0.28029096,0.28034,0.3830339,0.42286497,0.57617235,0.68576026
metal.00032.wav,0.4024443,0.351935,0.5132493,0.4599198,0.5966782,0.45603037,0.43838188,0.47710404,0.3942081,0.3963827,0.3289625,0.42271784
metal.00026.wav,0.3756253,0.4047724,0.58913505,0.5365162,0.52789295,0.4149009,0.47381812,0.6073737,0.61992705,0.51772344,0.3564026,0.39123258
metal.00082.wav,0.4355669,0.43332592,0.47804174,0.66801035,0.58005774,0.5248305,0.50736046,0.4908579,0.5826418,0.5346366,0.5099195,0.4136953
metal.00096.wav,0.5051989,0.5262138,0.664391,0.58739924,0.53589755,0.49190772,0.47509643,0.4408663,0.48207012,0.5456566,0.48650354,0.47938117
metal.00069.wav,0.31346074,0.38280126,0.56740266,0.5872499,0.6898321,0.543674,0.41438085,0.40865096,0.3899357,0.41763124,0.3437094,0.39068484
metal.00041.wav,0.4421707,0.3948461,0.4316255,0.49403593,0.56046873,0.41822907,0.44792035,0.4925698,0.49582595,0.5181084,0.37034056,0.40746996
metal.00055.wav,0.58186734,0.5523897,0.5125005,0.44810152,0.40215942,0.42712784,0.5301583,0.4446926,0.45053315,0.47674698,0.5193254,0.64684296
metal.00054.wav,0.58067584,0.6016995,0.5339053,0.5433194,0.43281662,0.403508,0.45565394,0.5226969,0.5969791,0.5208687,0.46711126,0.46627706
metal.00040.wav,0.41920653,0.3808352,0.41128036,0.50964797,0.6751108,0.5767964,0.48198944,0.54158837,0.54643494,0.61982906,0.52913016,0.4193741
metal.00068.wav,0.46857363,0.41176978,0.3676242,0.48679465,0.65025043,0.46117476,0.33449763,0.36843032,0.48627588,0.61454886,0.4546145,0.4519765
metal.00097.wav,0.5766526,0.48632625,0.52360713,0.430915,0.47255805,0.44389853,0.4406795,0.44666415,0.52951837,0.57890135,0.44588414,0.52757883
metal.00083.wav,0.3391418,0.33014092,0.40359637,0.4606005,0.69565654,0.5919995,0.4987661,0.44019613,0.51945424,0.38597697,0.3195258,0.5050477
metal.00095.wav,0.5626806,0.6417023,0.51766944,0.47753096,0.54398334,0.5037092,0.55152225,0.49453333,0.5184556,0.4731679,0.5252662,0.53995895
metal.00081.wav,0.44289866,0.6407885,0.4404784,0.46243247,0.5569569,0.48858884,0.7566645,0.57425106,0.51062524,0.45967063,0.4696129,0.41041258
metal.00056.wav,0.52228606,0.55420136,0.45932367,0.4124975,0.42606777,0.38940278,0.46231437,0.4339766,0.47291476,0.4542144,0.44664353,0.528432
metal.00042.wav,0.35062197,0.3372421,0.32564402,0.39416566,0.5720889,0.44504106,0.34899816,0.41851005,0.6006319,0.64068663,0.44357556,0.36285698
metal.00043.wav,0.39113605,0.43313587,0.37336504,0.42017537,0.5013198,0.48464775,0.48787624,0.42240736,0.47756058,0.46705782,0.39480475,0.4058094
metal.00057.wav,0.6458174,0.5578636,0.48902747,0.40649736,0.35830912,0.3275876,0.44238943,0.45249417,0.47775808,0.48678383,0.5236939,0.6824924
metal.00080.wav,0.46157396,0.53734946,0.5321343,0.48661318,0.57784945,0.5721193,0.53134817,0.45482895,0.4079631,0.4213245,0.46830174,0.5131542
metal.00094.wav,0.37185958,0.2735404,0.33476394,0.32066578,0.45821616,0.39247733,0.4618151,0.48473927,0.40103468,0.40891987,0.42591828,0.5492459
metal.00090.wav,0.4143468,0.3226615,0.36561042,0.4332325,0.50361663,0.4425451,0.24699982,0.23676552,0.36127275,0.52928495,0.6483036,0.61920494
metal.00084.wav,0.45659122,0.4794676,0.5598726,0.53164285,0.52471685,0.446236,0.4181071,0.4969008,0.4063902,0.47068048,0.52515316,0.45124125
metal.00053.wav,0.5136819,0.5910784,0.48070344,0.4249384,0.5338497,0.37456185,0.36648,0.46492696,0.54826593,0.62851,0.50053287,0.4863999
metal.00047.wav,0.45671612,0.5571172,0.68041706,0.5260527,0.40635163,0.41723776,0.36722016,0.3345781,0.36523768,0.42363548,0.31147873,0.3266206
metal.00046.wav,0.52600807,0.50410044,0.50010496,0.46182665,0.43780035,0.48955545,0.40837324,0.43597913,0.43794996,0.46513957,0.5924813,0.52990913
metal.00052.wav,0.53677803,0.5264651,0.498526,0.4500951,0.5387268,0.48214838,0.5007391,0.57951415,0.6147744,0.64048976,0.52499324,0.51165396
metal.00085.wav,0.42697865,0.43623137,0.36484018,0.44499737,0.46195439,0.38170516,0.52040184,0.404915,0.42806906,0.4476632,0.44415048,0.5325941
metal.00091.wav,0.35172093,0.4044604,0.2860575,0.3811141,0.53180337,0.45229387,0.42884764,0.32888228,0.43169197,0.28356054,0.24220784,0.43879992
metal.00087.wav,0.4215745,0.49153408,0.5271669,0.5708937,0.6035276,0.5825056,0.5138127,0.4956053,0.5026341,0.5602376,0.49968296,0.42938417
metal.00093.wav,0.3787036,0.3428687,0.41954085,0.4430699,0.5497642,0.5149977,0.5225579,0.54953563,0.4515334,0.38391665,0.33793354,0.4386119
metal.00044.wav,0.4319185,0.35458732,0.4267841,0.43071392,0.48672354,0.49090204,0.48142564,0.52928764,0.5549709,0.57067114,0.4061028,0.47117338
metal.00050.wav,0.5444313,0.6344385,0.5765341,0.4509938,0.48950133,0.37226617,0.37591225,0.4572702,0.54599035,0.62578154,0.48119947,0.47334534
metal.00078.wav,0.5022863,0.51916647,0.5726899,0.6680399,0.5671001,0.43616363,0.47146335,0.5628892,0.50220484,0.48242244,0.5931978,0.52721846
metal.00079.wav,0.44355422,0.41086894,0.476206,0.61755884,0.63491493,0.41678247,0.38780677,0.37803635,0.42894506,0.5121225,0.42999738,0.53207356
metal.00051.wav,0.59359163,0.6894737,0.6243088,0.49179575,0.44341394,0.3703567,0.4517675,0.54207665,0.52391595,0.5286566,0.44176802,0.49962
metal.00045.wav,0.38050917,0.4135051,0.43933696,0.45558676,0.52793765,0.4044786,0.39770547,0.4922281,0.4186057,0.47854182,0.35689613,0.39724162
metal.00092.wav,0.2805207,0.37710458,0.5660853,0.42544752,0.36565205,0.25036252,0.2274581,0.28451082,0.307483,0.46550214,0.32978055,0.22299404
metal.00086.wav,0.46616855,0.36857998,0.39730045,0.4602772,0.41282976,0.49166447,0.41312045,0.47307485,0.37921786,0.4280276,0.50368524,0.41986665
metal.00048.wav,0.5218483,0.7677763,0.5198569,0.40414497,0.42507613,0.43686742,0.4095375,0.435053,0.6010545,0.4260934,0.3543392,0.42243466
metal.00060.wav,0.45570108,0.49678767,0.54762375,0.5193922,0.7384588,0.5304603,0.5247899,0.551187,0.51306754,0.5405451,0.45869887,0.60747683
metal.00074.wav,0.5460493,0.74425113,0.59671736,0.43797988,0.40375635,0.440696,0.4103662,0.43053287,0.49627727,0.44348243,0.39240488,0.45939463
metal.00075.wav,0.33876812,0.37134856,0.3595651,0.47288832,0.3285012,0.33217067,0.46232617,0.52750015,0.71077406,0.53056014,0.49148983,0.45545954
metal.00061.wav,0.41920653,0.3808352,0.41128036,0.50964797,0.6751108,0.5767964,0.48198944,0.54158837,0.54643494,0.61982906,0.52913016,0.4193741
metal.00049.wav,0.5285303,0.6113553,0.5102754,0.42312014,0.54975307,0.4272576,0.41922444,0.53022665,0.60999703,0.66287124,0.5145058,0.5064172
metal.00088.wav,0.4127384,0.36771798,0.33821294,0.43409353,0.59276724,0.42225182,0.29867706,0.38776153,0.44081157,0.50743115,0.45802414,0.397308
metal.00077.wav,0.3939593,0.3612843,0.43914327,0.39277485,0.39846572,0.37455183,0.4418475,0.40831774,0.4830564,0.5842253,0.49584103,0.5166794
metal.00063.wav,0.35062197,0.3372421,0.32564402,0.39416566,0.5720889,0.44504106,0.34899816,0.41851005,0.6006319,0.64068663,0.44357556,0.36285698
metal.00062.wav,0.4421707,0.3948461,0.4316255,0.49403593,0.56046873,0.41822907,0.44792035,0.4925698,0.49582595,0.5181084,0.37034056,0.40746996
metal.00076.wav,0.40960348,0.35836765,0.4785424,0.59888685,0.77736914,0.5747093,0.383225,0.4143482,0.507342,0.4359476,0.42284766,0.5909353
metal.00089.wav,0.19742875,0.25292715,0.5297966,0.6755518,0.6029635,0.41690448,0.4690698,0.5860906,0.53416675,0.49031556,0.4421923,0.2711838
metal.00099.wav,0.5561344,0.55524826,0.64653486,0.5246022,0.50915295,0.50227356,0.4739262,0.5062586,0.48215145,0.537652,0.4383832,0.46372288
metal.00072.wav,0.393762,0.48516747,0.56994385,0.42585394,0.39069703,0.5115598,0.5718849,0.563429,0.43294773,0.35629746,0.3135263,0.32725045
metal.00066.wav,0.38050917,0.4135051,0.43933696,0.45558676,0.52793765,0.4044786,0.39770547,0.4922281,0.4186057,0.47854182,0.35689613,0.39724162
metal.00067.wav,0.47115025,0.40981346,0.4887962,0.44259638,0.50389284,0.4275621,0.39017126,0.41092378,0.4481694,0.48836264,0.4858392,0.66277
metal.00073.wav,0.3404038,0.44615218,0.54942775,0.6892377,0.4821685,0.32925585,0.3394069,0.35090542,0.37005374,0.3923517,0.51191914,0.35900697
